source	target
GO:0090482	GO:0015225
GO:0042887	GO:0015225
GO:0008028	GO:0015225
GO:0051185	GO:0015225
GO:0015238	GO:0015225
GO:0072348	GO:0015878
GO:0015893	GO:0015878
GO:0051180	GO:0015878
GO:0051182	GO:0015878
GO:0042886	GO:0015878
GO:0015718	GO:0015878
GO:0022618	GO:0000027
GO:0006950	GO:0009408
GO:0009266	GO:0009408
GO:0006950	GO:0009409
GO:0009266	GO:0009409
GO:0018271	GO:0004077
GO:0006464	GO:0009305
GO:0046914	GO:0030151
GO:0016671	GO:0033744
GO:0044464	GO:0032153
GO:0009416	GO:0009637
GO:0030522	GO:0009785
GO:0071483	GO:0009785
GO:0008134	GO:0070491
GO:0071248	GO:0071286
GO:0032026	GO:0071286
GO:0015175	GO:0005304
GO:0015179	GO:0005304
GO:0015658	GO:0005304
GO:0015238	GO:0005304
GO:0008324	GO:0005304
GO:0015175	GO:0015188
GO:0015179	GO:0015188
GO:0015658	GO:0015188
GO:0008324	GO:0015188
GO:0015175	GO:0015190
GO:0015179	GO:0015190
GO:0015658	GO:0015190
GO:0008324	GO:0015190
GO:0006865	GO:0015803
GO:0015804	GO:0015818
GO:0015803	GO:0015818
GO:0006812	GO:0015818
GO:0015804	GO:0015820
GO:0015803	GO:0015820
GO:0006812	GO:0015820
GO:0015804	GO:0015829
GO:0015803	GO:0015829
GO:0006812	GO:0015829
GO:0034220	GO:0098655
GO:0006812	GO:0098655
GO:1902475	GO:1903785
GO:0098655	GO:1903785
GO:0015829	GO:1903785
GO:0006855	GO:1903785
GO:0060255	GO:0010468
GO:0050794	GO:1900190
GO:0043900	GO:1900190
GO:0015893	GO:0015889
GO:0071702	GO:0015889
GO:0051180	GO:0015889
GO:0071705	GO:0015889
GO:0051181	GO:0015889
GO:0055085	GO:0035461
GO:0051180	GO:0035461
GO:0090482	GO:0015420
GO:0042626	GO:0015420
GO:0015238	GO:0015420
GO:0051184	GO:0015420
GO:0044425	GO:0019898
GO:0005215	GO:0022857
GO:0015405	GO:0042626
GO:0043492	GO:0042626
GO:0004601	GO:0004602
GO:0016209	GO:0051920
GO:0016684	GO:0051920
GO:0019842	GO:0031419
GO:0008144	GO:0031419
GO:0048037	GO:0031419
GO:0046906	GO:0031419
GO:0016765	GO:0008817
GO:0051188	GO:0009236
GO:0042364	GO:0009236
GO:0033014	GO:0009236
GO:0009235	GO:0009236
GO:0009236	GO:0019250
GO:0006553	GO:0006554
GO:0009068	GO:0006554
GO:0016831	GO:0008923
GO:0043168	GO:0097216
GO:0032561	GO:0097216
GO:0032550	GO:0097216
GO:0015695	GO:0015839
GO:0015696	GO:0015839
GO:0015189	GO:0043872
GO:0015490	GO:0043872
GO:0015491	GO:0043872
GO:1902475	GO:1903401
GO:0098655	GO:1903401
GO:1902022	GO:1903401
GO:0006855	GO:1903401
GO:0033554	GO:1990451
GO:0071468	GO:1990451
GO:0016627	GO:0052890
GO:0016836	GO:0008735
GO:0009437	GO:0042413
GO:0006579	GO:0042413
GO:0016881	GO:0051108
GO:0016405	GO:0051108
GO:0016405	GO:0051109
GO:0016836	GO:0004300
GO:0016856	GO:0008809
GO:0016835	GO:0016836
GO:0003824	GO:0016853
GO:0097164	GO:0009437
GO:0006577	GO:0009437
GO:0015651	GO:0015226
GO:0015838	GO:0015879
GO:1901236	GO:0044667
GO:1901235	GO:0044667
GO:0015491	GO:0044667
GO:0015838	GO:1900751
GO:1902603	GO:1902270
GO:0035461	GO:1902270
GO:1900749	GO:1902270
GO:0006855	GO:1902270
GO:0072488	GO:1902603
GO:0015879	GO:1902603
GO:0016836	GO:0004089
GO:0016884	GO:0004088
GO:1902494	GO:0005951
GO:0044444	GO:0005951
GO:0019856	GO:0006207
GO:0016879	GO:0004087
GO:0072528	GO:0019856
GO:0046112	GO:0019856
GO:0006206	GO:0019856
GO:1901363	GO:0003676
GO:0097159	GO:0003676
GO:0004518	GO:0004519
GO:0004536	GO:0004520
GO:0004519	GO:0004520
GO:0016889	GO:0008821
GO:0048256	GO:0017108
GO:0016888	GO:0017108
GO:0043570	GO:0043571
GO:0090304	GO:0090305
GO:0004520	GO:0000014
GO:0006308	GO:0000737
GO:0090305	GO:0000737
GO:0006308	GO:0000738
GO:0090305	GO:0000738
GO:0003677	GO:0003690
GO:0003724	GO:0004004
GO:0008186	GO:0004004
GO:0008026	GO:0004004
GO:0017111	GO:0004386
GO:0016788	GO:0004518
GO:0004518	GO:0004527
GO:0008408	GO:0008296
GO:0016895	GO:0008296
GO:0016070	GO:0010501
GO:0033677	GO:0033680
GO:0008094	GO:0033680
GO:0008026	GO:0033680
GO:0097617	GO:0097098
GO:0071667	GO:0097098
GO:0003676	GO:0071667
GO:0004540	GO:0004521
GO:0004519	GO:0004521
GO:0016070	GO:0006396
GO:0090501	GO:0090502
GO:0005515	GO:0008092
GO:0048519	GO:0031342
GO:0031341	GO:0031342
GO:0051493	GO:0051495
GO:0010638	GO:0051495
GO:0006792	GO:0045883
GO:0048518	GO:0045883
GO:0030234	GO:0004857
GO:0009055	GO:0004174
GO:0016649	GO:0004174
GO:0009233	GO:0009234
GO:1901663	GO:0009234
GO:0016491	GO:0016627
GO:0009404	GO:0030153
GO:0008219	GO:0012501
GO:0042780	GO:0001680
GO:1990817	GO:0004810
GO:0070567	GO:0016437
GO:0140101	GO:0016437
GO:1901678	GO:0015886
GO:0071702	GO:0015886
GO:0071705	GO:0015886
GO:0051181	GO:0015886
GO:0044424	GO:0031234
GO:0019897	GO:0031234
GO:0016887	GO:0042623
GO:0042626	GO:0103115
GO:0017006	GO:0017003
GO:0031226	GO:0031235
GO:0034622	GO:0017004
GO:0017003	GO:0018063
GO:0017004	GO:0018063
GO:0031233	GO:0031237
GO:0016667	GO:0015036
GO:0015036	GO:0015035
GO:0001882	GO:0001884
GO:0019239	GO:0004126
GO:0016814	GO:0004126
GO:0046092	GO:0006217
GO:0046127	GO:0006217
GO:0006216	GO:0009972
GO:0019239	GO:0047844
GO:0016814	GO:0047844
GO:1902021	GO:1902201
GO:2000146	GO:1902201
GO:0016462	GO:0008715
GO:0046341	GO:0046342
GO:0046475	GO:0046342
GO:0070567	GO:0004605
GO:0046471	GO:0006655
GO:0046474	GO:0006655
GO:0046341	GO:0016024
GO:0046474	GO:0016024
GO:0050794	GO:0051302
GO:0008757	GO:0008825
GO:0044255	GO:0030258
GO:0015672	GO:0006813
GO:0030001	GO:0006813
GO:0030004	GO:0006883
GO:0006875	GO:0006883
GO:0055078	GO:0006883
GO:0005451	GO:0015385
GO:0015081	GO:0015385
GO:0005451	GO:0015386
GO:0022821	GO:0015386
GO:0030004	GO:0030007
GO:0006875	GO:0030007
GO:0055075	GO:0030007
GO:0098662	GO:0035725
GO:0006814	GO:0035725
GO:0098662	GO:0071805
GO:0071804	GO:0071805
GO:0016842	GO:0003839
GO:0006749	GO:0006751
GO:0044273	GO:0006751
GO:0051187	GO:0006751
GO:0042219	GO:0006751
GO:0043171	GO:0006751
GO:0097588	GO:0071973
GO:0051259	GO:0051260
GO:0090563	GO:0090566
GO:1901264	GO:1902815
GO:0052778	GO:0052777
GO:0052782	GO:0052777
GO:0016787	GO:0019213
GO:0016811	GO:0036311
GO:0044212	GO:0001047
GO:0032269	GO:0031400
GO:0031399	GO:0031400
GO:0031401	GO:0035307
GO:0035306	GO:0035307
GO:0035304	GO:0035307
GO:0051234	GO:0051649
GO:0008213	GO:0006479
GO:0043414	GO:0006479
GO:0043543	GO:0006473
GO:0006475	GO:0018393
GO:0018394	GO:0018393
GO:0071975	GO:0071977
GO:0071973	GO:0071977
GO:0004568	GO:0008843
GO:0008643	GO:0015772
GO:0015267	GO:0022838
GO:0052779	GO:0052778
GO:1990391	GO:0009380
GO:1905347	GO:0009380
GO:0044424	GO:0009380
GO:0006974	GO:0009432
GO:0031668	GO:0009432
GO:0090305	GO:0033683
GO:0004521	GO:0016891
GO:0016893	GO:0016891
GO:0001558	GO:0030308
GO:0045926	GO:0030308
GO:0048523	GO:0030308
GO:0061013	GO:0043488
GO:0043487	GO:0043488
GO:0001558	GO:0030307
GO:0048522	GO:0030307
GO:0045927	GO:0030307
GO:0016646	GO:0052873
GO:0051184	GO:0015343
GO:0006879	GO:0033212
GO:0022885	GO:0042912
GO:0042891	GO:0043213
GO:0015833	GO:0043213
GO:0055085	GO:0044718
GO:0015891	GO:0044718
GO:0044267	GO:0006464
GO:0036211	GO:0006464
GO:0016878	GO:0008771
GO:0048037	GO:0051192
GO:0043648	GO:0006107
GO:0016780	GO:0046917
GO:0051189	GO:0051191
GO:0051188	GO:0051191
GO:0018246	GO:0018247
GO:0018209	GO:0018247
GO:0016779	GO:0050519
GO:0022838	GO:0005216
GO:0015075	GO:0005216
GO:0015318	GO:0005216
GO:0008308	GO:0005247
GO:0005254	GO:0005247
GO:0015698	GO:0006821
GO:0015103	GO:0015108
GO:0071705	GO:0015706
GO:0015698	GO:0015706
GO:0043168	GO:0031404
GO:0055085	GO:0034220
GO:0006811	GO:0034220
GO:0043167	GO:0043168
GO:0010447	GO:0071468
GO:0071467	GO:0071468
GO:0098661	GO:1902476
GO:0006821	GO:1902476
GO:0015672	GO:1902600
GO:0098662	GO:1902600
GO:0034765	GO:1903959
GO:0044070	GO:1903959
GO:0015108	GO:0005254
GO:0005253	GO:0005254
GO:0070011	GO:0004176
GO:0042623	GO:0004176
GO:0019538	GO:0006508
GO:0009987	GO:0043335
GO:0035966	GO:0006986
GO:0004175	GO:0004252
GO:0008236	GO:0004252
GO:0051603	GO:0006515
GO:0070011	GO:0008236
GO:0017171	GO:0008236
GO:0009628	GO:0009266
GO:0051603	GO:0010498
GO:0030163	GO:0010498
GO:0005515	GO:0051087
GO:0070013	GO:0005759
GO:0044429	GO:0005759
GO:1901565	GO:0030163
GO:0019538	GO:0030163
GO:0009057	GO:0030163
GO:0008150	GO:0051704
GO:0030572	GO:0008808
GO:0006655	GO:0032049
GO:0032048	GO:0032049
GO:0004620	GO:0004630
GO:0008081	GO:0004630
GO:0030572	GO:0090483
GO:0019201	GO:0004127
GO:0016881	GO:0004592
GO:0015940	GO:0033317
GO:0006573	GO:0033317
GO:0002097	GO:0002098
GO:0034470	GO:0008033
GO:0006399	GO:0008033
GO:0008168	GO:0008757
GO:0016740	GO:0016765
GO:0008152	GO:0032259
GO:0016741	GO:0008168
GO:0001510	GO:0030488
GO:0006400	GO:0030488
GO:0016300	GO:0097697
GO:0008643	GO:0015797
GO:0015791	GO:0015797
GO:0043243	GO:0060566
GO:0045893	GO:0060566
GO:0031554	GO:0060566
GO:1900191	GO:1900232
GO:1900231	GO:1900232
GO:0016301	GO:0004594
GO:0016773	GO:0004594
GO:0019206	GO:0004849
GO:0072527	GO:0006206
GO:0009112	GO:0006206
GO:0034033	GO:0015937
GO:0009108	GO:0015937
GO:0034030	GO:0015937
GO:0015936	GO:0015937
GO:0009152	GO:0015937
GO:0070566	GO:0004595
GO:0016301	GO:0004140
GO:0016773	GO:0004140
GO:0033558	GO:0034979
GO:0018205	GO:0034983
GO:0006476	GO:0034983
GO:0018205	GO:0036047
GO:0036046	GO:0036047
GO:0036048	GO:0036049
GO:0018205	GO:0036049
GO:0016811	GO:0036055
GO:0016780	GO:0051073
GO:0016763	GO:0008939
GO:0016301	GO:0008819
GO:0016773	GO:0008819
GO:0070568	GO:0008820
GO:0019239	GO:0004131
GO:0016814	GO:0004131
GO:0019858	GO:0006209
GO:0019439	GO:0006209
GO:0006208	GO:0006209
GO:0016810	GO:0016814
GO:0019239	GO:0035888
GO:0016814	GO:0035888
GO:0016814	GO:0102480
GO:0005350	GO:0015209
GO:0015855	GO:0015856
GO:0006206	GO:0019858
GO:0042724	GO:0009228
GO:0006772	GO:0009228
GO:0044248	GO:0017001
GO:0016999	GO:0017001
GO:0016462	GO:0017110
GO:0000041	GO:0006825
GO:0061687	GO:0010273
GO:0046915	GO:0015080
GO:0042625	GO:0015662
GO:0044425	GO:0031224
GO:0015662	GO:0043682
GO:0019829	GO:0043682
GO:0005375	GO:0043682
GO:0035434	GO:0060003
GO:0071248	GO:0071280
GO:0046688	GO:0071280
GO:0071248	GO:0071292
GO:0010272	GO:0071292
GO:0098660	GO:0099131
GO:0090662	GO:0099131
GO:0098660	GO:1902601
GO:0000041	GO:0006824
GO:0072511	GO:0006824
GO:0046915	GO:0015087
GO:0046873	GO:0015095
GO:0046915	GO:0015099
GO:0070838	GO:0015693
GO:0015675	GO:0035444
GO:0098662	GO:0035444
GO:0015693	GO:1903830
GO:0098662	GO:1903830
GO:0004114	GO:0004115
GO:0071555	GO:0042545
GO:0008252	GO:0008254
GO:0004112	GO:0008663
GO:1901292	GO:0009166
GO:0009117	GO:0009166
GO:0008905	GO:0004475
GO:0006970	GO:0006972
GO:0033692	GO:0009242
GO:1901137	GO:0009242
GO:0046377	GO:0009242
GO:0009226	GO:0009298
GO:0019673	GO:0009298
GO:0016740	GO:0016757
GO:0016868	GO:0004615
GO:0043648	GO:0006105
GO:0017144	GO:0006105
GO:0022610	GO:0007155
GO:0031589	GO:0043708
GO:0051246	GO:0030162
GO:0005515	GO:0051082
GO:0061077	GO:1990507
GO:0030155	GO:0010810
GO:0006757	GO:0006096
GO:0006754	GO:0006096
GO:0042866	GO:0006096
GO:0019359	GO:0006096
GO:0016052	GO:0006096
GO:0009166	GO:0006096
GO:0015318	GO:0015103
GO:0008509	GO:0015103
GO:0006820	GO:0015698
GO:0098661	GO:1903424
GO:0015103	GO:1903425
GO:0042221	GO:0007584
GO:0031667	GO:0007584
GO:0009987	GO:0007059
GO:0045892	GO:0045013
GO:0061985	GO:0045013
GO:0045990	GO:0045013
GO:0050789	GO:0043610
GO:0006109	GO:0045912
GO:0009892	GO:0045912
GO:0006790	GO:0000096
GO:0006520	GO:0000096
GO:0016782	GO:0016783
GO:0006790	GO:0016226
GO:0031163	GO:0016226
GO:0051186	GO:0016226
GO:0042995	GO:0009289
GO:0019538	GO:1990000
GO:0097435	GO:1990000
GO:0008150	GO:0022610
GO:0031230	GO:0031246
GO:0042594	GO:0090549
GO:0140110	GO:0001072
GO:0003677	GO:0003697
GO:0003723	GO:0003727
GO:0031554	GO:0031564
GO:0045892	GO:0060567
GO:0043242	GO:0060567
GO:0031554	GO:0060567
GO:0006275	GO:0008156
GO:2000113	GO:0008156
GO:0051053	GO:0008156
GO:0031667	GO:0042594
GO:0006950	GO:0042594
GO:0070717	GO:0008143
GO:0005979	GO:0045719
GO:0070874	GO:0045719
GO:2000113	GO:0045719
GO:0006446	GO:0045947
GO:0017148	GO:0045947
GO:0003729	GO:0048027
GO:0006401	GO:0034661
GO:0034660	GO:0034661
GO:0060255	GO:0051252
GO:0019219	GO:0051252
GO:0031667	GO:0031669
GO:0031668	GO:0031669
GO:0046914	GO:0005507
GO:0016491	GO:0016722
GO:0016722	GO:0016724
GO:0001130	GO:0001131
GO:0001199	GO:0001204
GO:0001130	GO:0001204
GO:0071241	GO:0071248
GO:0010038	GO:0071248
GO:0046915	GO:0005375
GO:0055070	GO:0006878
GO:0046916	GO:0006878
GO:0010038	GO:0010272
GO:0000041	GO:0015673
GO:0035434	GO:0015679
GO:0006812	GO:0030001
GO:0022890	GO:0046873
GO:0046872	GO:0046914
GO:0006497	GO:0018345
GO:0043543	GO:0018345
GO:0008289	GO:0019992
GO:0070206	GO:0070207
GO:0051260	GO:0070207
GO:0140104	GO:0016530
GO:0016530	GO:0016531
GO:0005507	GO:0016531
GO:0010604	GO:0010628
GO:0010468	GO:0010628
GO:0055076	GO:0055070
GO:0009404	GO:0009403
GO:0044550	GO:0009403
GO:0044249	GO:0009403
GO:0019725	GO:0006884
GO:0008361	GO:0006884
GO:0016849	GO:0004016
GO:0009975	GO:0004016
GO:0052652	GO:0006171
GO:0046058	GO:0006171
GO:0009152	GO:0006171
GO:0055072	GO:0006879
GO:0046916	GO:0006879
GO:0005506	GO:0008199
GO:0018282	GO:0018283
GO:0016226	GO:0018283
GO:0006979	GO:0034599
GO:0033554	GO:0034599
GO:0070887	GO:0034599
GO:0016530	GO:0034986
GO:0005506	GO:0034986
GO:0005326	GO:0001761
GO:0015175	GO:0001761
GO:0015804	GO:0001762
GO:0006836	GO:0001762
GO:0022858	GO:0015180
GO:0015179	GO:0015180
GO:0005326	GO:0015187
GO:0015175	GO:0015187
GO:0015179	GO:0015187
GO:0015238	GO:0015187
GO:0008324	GO:0015187
GO:0015807	GO:0015816
GO:0015893	GO:0015816
GO:0015804	GO:0015816
GO:0006812	GO:0015816
GO:0006836	GO:0015816
GO:0015893	GO:0042891
GO:0015238	GO:0042895
GO:0032328	GO:0042941
GO:0042940	GO:0042941
GO:0032329	GO:0042942
GO:0015893	GO:0042942
GO:0042940	GO:0042942
GO:0042943	GO:0042944
GO:0022858	GO:0042944
GO:0022889	GO:0042945
GO:0042943	GO:0042945
GO:0015238	GO:0042945
GO:0016491	GO:0016679
GO:0032973	GO:0033228
GO:1903712	GO:0033228
GO:0034635	GO:0034775
GO:0098656	GO:0034775
GO:0035443	GO:0034775
GO:0051193	GO:0070453
GO:1901463	GO:0070453
GO:0071702	GO:0006869
GO:0005319	GO:0034040
GO:0042626	GO:0034040
GO:0016840	GO:0008824
GO:0044270	GO:0009440
GO:1901565	GO:0009440
GO:0009439	GO:0009440
GO:0009055	GO:0004129
GO:0016676	GO:0004129
GO:0015078	GO:0004129
GO:0015002	GO:0004129
GO:0045333	GO:0009060
GO:1902494	GO:0009319
GO:0070069	GO:0009319
GO:0098796	GO:0009319
GO:0015002	GO:0009486
GO:0015077	GO:0015078
GO:0015399	GO:0015453
GO:0015988	GO:0015990
GO:0022904	GO:0042773
GO:0048038	GO:0048039
GO:0005887	GO:0071575
GO:0031233	GO:0071575
GO:0022900	GO:0022904
GO:0004659	GO:0004311
GO:0046148	GO:0006783
GO:0042168	GO:0006783
GO:0006779	GO:0006783
GO:0004311	GO:0008495
GO:0015980	GO:0045333
GO:0048033	GO:0048034
GO:0006783	GO:0048034
GO:0072348	GO:0008272
GO:0015698	GO:0008272
GO:0098661	GO:1902358
GO:0008272	GO:1902358
GO:0016301	GO:0004020
GO:0016773	GO:0004020
GO:0004779	GO:0004781
GO:0044237	GO:0006790
GO:0019344	GO:0006535
GO:0006563	GO:0006535
GO:0016412	GO:0009001
GO:0016413	GO:0009001
GO:1990234	GO:0009333
GO:0044444	GO:0009333
GO:0008757	GO:0004851
GO:0008169	GO:0004851
GO:0051188	GO:0006779
GO:0006778	GO:0006779
GO:0033014	GO:0006779
GO:0046156	GO:0019354
GO:0006783	GO:0019354
GO:0016628	GO:0043115
GO:0004325	GO:0051266
GO:0016671	GO:0004604
GO:0000103	GO:0019379
GO:0019419	GO:0019379
GO:0032991	GO:0009337
GO:0044424	GO:0009337
GO:0016667	GO:0016002
GO:0006790	GO:0019419
GO:0055114	GO:0019419
GO:0016673	GO:0050311
GO:0016646	GO:0042602
GO:0016765	GO:0004124
GO:0016846	GO:0080146
GO:0032561	GO:0005525
GO:0035639	GO:0005525
GO:0032550	GO:0005525
GO:0016772	GO:0016779
GO:0072348	GO:0015709
GO:0015698	GO:0015709
GO:0043168	GO:0036173
GO:1901681	GO:0036173
GO:0043168	GO:0043199
GO:1901681	GO:0043199
GO:0006790	GO:0000103
GO:0008252	GO:0008441
GO:0006790	GO:0050427
GO:0009150	GO:0050427
GO:0043436	GO:0050427
GO:0034035	GO:0050427
GO:0004812	GO:0004817
GO:0006418	GO:0006423
GO:0043225	GO:0015419
GO:0015116	GO:0015419
GO:0008512	GO:0009675
GO:1901682	GO:0015116
GO:0015103	GO:0015116
GO:0006534	GO:0019344
GO:0000097	GO:0019344
GO:0009070	GO:0019344
GO:0004185	GO:0009002
GO:0044260	GO:0044036
GO:0044248	GO:0016998
GO:0044036	GO:0016998
GO:0071554	GO:0071555
GO:0045229	GO:0071555
GO:0044038	GO:0009252
GO:0006024	GO:0009252
GO:0000270	GO:0009252
GO:0016638	GO:0008718
GO:0042853	GO:0019480
GO:0055114	GO:0019480
GO:0019478	GO:0055130
GO:0046436	GO:0055130
GO:0006524	GO:0055130
GO:0034645	GO:0006260
GO:0006259	GO:0006260
GO:0006260	GO:0006261
GO:0006281	GO:0006298
GO:0008757	GO:0009007
GO:0009008	GO:0009007
GO:0009416	GO:0009411
GO:0006306	GO:0032775
GO:1902292	GO:1902328
GO:0008144	GO:1904047
GO:1901681	GO:1904047
GO:0050662	GO:1904047
GO:0044464	GO:0030428
GO:0005539	GO:0042834
GO:0016836	GO:0008840
GO:0046451	GO:0019877
GO:0043650	GO:0019877
GO:0008652	GO:0019877
GO:0016628	GO:0008839
GO:0016749	GO:0008666
GO:0006553	GO:0009085
GO:0009067	GO:0009085
GO:0016811	GO:0009014
GO:0047661	GO:0008837
GO:0015556	GO:0015138
GO:0015556	GO:0015141
GO:0015238	GO:0015141
GO:0005326	GO:0015183
GO:0015556	GO:0015183
GO:0015172	GO:0015183
GO:0015179	GO:0015183
GO:0015740	GO:0015741
GO:0015740	GO:0015810
GO:0003333	GO:0015810
GO:0015800	GO:0015810
GO:1905039	GO:0071422
GO:0015744	GO:0071422
GO:0006855	GO:0071422
GO:0140098	GO:0003724
GO:0004386	GO:0003724
GO:0003723	GO:0019843
GO:0140098	GO:0033677
GO:0004386	GO:0033677
GO:0140097	GO:0033677
GO:0004004	GO:0034459
GO:0034458	GO:0034459
GO:0043168	GO:0043531
GO:0032559	GO:0043531
GO:0019239	GO:0008829
GO:0016814	GO:0008829
GO:0008757	GO:0003886
GO:0009008	GO:0003886
GO:0032776	GO:0090116
GO:0140096	GO:0008233
GO:0016787	GO:0008233
GO:0046942	GO:0006835
GO:0015295	GO:0015366
GO:0015140	GO:0015366
GO:0005342	GO:0046943
GO:0008514	GO:0046943
GO:0015318	GO:0046943
GO:1902475	GO:0070778
GO:0015740	GO:0070778
GO:0006836	GO:0070778
GO:0015743	GO:0071423
GO:1905039	GO:0071423
GO:0043470	GO:0043471
GO:0060255	GO:0043471
GO:0031329	GO:0043471
GO:0010675	GO:0043471
GO:0015138	GO:0005469
GO:0015141	GO:0005469
GO:0015297	GO:0005469
GO:0005310	GO:0015556
GO:0006835	GO:0015740
GO:0015942	GO:0019664
GO:0006006	GO:0019664
GO:0019660	GO:0019664
GO:0006105	GO:0019664
GO:0006089	GO:0019664
GO:0006067	GO:0019664
GO:0006103	GO:0019664
GO:0006083	GO:0019664
GO:0001216	GO:0001140
GO:0001131	GO:0001140
GO:0008150	GO:0006791
GO:0009267	GO:0010438
GO:0016846	GO:0019148
GO:0016848	GO:0019149
GO:0019478	GO:0019447
GO:0046438	GO:0019447
GO:0009093	GO:0019447
GO:1901605	GO:0046416
GO:0016881	GO:0008716
GO:0004181	GO:0009046
GO:0016070	GO:0006401
GO:0044265	GO:0006401
GO:0034655	GO:0006401
GO:0097617	GO:0033592
GO:0003725	GO:0033592
GO:0003727	GO:0033592
GO:0010557	GO:0045727
GO:0034250	GO:0045727
GO:0032270	GO:0045727
GO:0031328	GO:0045727
GO:0010628	GO:0045727
GO:0006417	GO:0045727
GO:1902373	GO:0048255
GO:0043488	GO:0048255
GO:0043489	GO:0048255
GO:0033554	GO:0070417
GO:0009409	GO:0070417
GO:0006534	GO:0009093
GO:0009071	GO:0009093
GO:0000098	GO:0009093
GO:0022402	GO:0032506
GO:0043231	GO:0005739
GO:0044444	GO:0005739
GO:0018193	GO:0018206
GO:0006464	GO:0031365
GO:0016811	GO:0042586
GO:0006464	GO:0043686
GO:0009987	GO:0006457
GO:0006508	GO:0051603
GO:0035967	GO:0071218
GO:0051788	GO:0071218
GO:0016758	GO:0004645
GO:0016763	GO:0009032
GO:0016868	GO:0008973
GO:1901136	GO:0009264
GO:0009262	GO:0009264
GO:0009166	GO:0009264
GO:0016832	GO:0004139
GO:0003824	GO:0016829
GO:0016763	GO:0004731
GO:0042278	GO:0006152
GO:0072523	GO:0006152
GO:0009164	GO:0006152
GO:0042278	GO:0019686
GO:0015949	GO:0019686
GO:0005515	GO:0032794
GO:0016881	GO:0004632
GO:0016831	GO:0004633
GO:0016779	GO:0052621
GO:2000145	GO:1902021
GO:0019932	GO:0019935
GO:0048518	GO:0051091
GO:0051090	GO:0051091
GO:0044093	GO:0051091
GO:1900192	GO:1900233
GO:1900231	GO:1900233
GO:0048523	GO:0051271
GO:0051270	GO:0051271
GO:0090605	GO:0090609
GO:0044010	GO:0090609
GO:0043708	GO:0043709
GO:0031345	GO:1902209
GO:1902116	GO:1902209
GO:1902208	GO:1902209
GO:0016301	GO:0004143
GO:0016773	GO:0004143
GO:0046473	GO:0006654
GO:0046474	GO:0006654
GO:0016832	GO:0008674
GO:0019584	GO:0034194
GO:0034192	GO:0034194
GO:0016836	GO:0008869
GO:0019200	GO:0008671
GO:0016773	GO:0008671
GO:0006811	GO:0006820
GO:0046070	GO:0006203
GO:0009217	GO:0006203
GO:0009155	GO:0006203
GO:0016793	GO:0008832
GO:0042578	GO:0016793
GO:0043097	GO:0043099
GO:0046126	GO:0043099
GO:0016301	GO:0004371
GO:0016773	GO:0004371
GO:0019405	GO:0019563
GO:0006071	GO:0019563
GO:1901575	GO:0042182
GO:0044248	GO:0042182
GO:0044282	GO:0042182
GO:0042180	GO:0042182
GO:0005996	GO:0046365
GO:0044282	GO:0046365
GO:0016052	GO:0046365
GO:0016301	GO:0047324
GO:0016773	GO:0047324
GO:0006071	GO:0061610
GO:1901135	GO:0061610
GO:0019637	GO:0061610
GO:0042180	GO:0061610
GO:0006796	GO:0061610
GO:0030174	GO:0032298
GO:2000105	GO:0032298
GO:0071897	GO:0000731
GO:0034061	GO:0003887
GO:0000731	GO:0019985
GO:0006301	GO:0019985
GO:0004386	GO:0003678
GO:0140097	GO:0003678
GO:0008094	GO:0004003
GO:0003678	GO:0004003
GO:0008026	GO:0004003
GO:0016817	GO:0016818
GO:0032392	GO:0032508
GO:0005488	GO:0015643
GO:0060590	GO:0001671
GO:0008047	GO:0001671
GO:0051345	GO:0032781
GO:0043462	GO:0032781
GO:0016614	GO:0016616
GO:0046185	GO:0051596
GO:0042182	GO:0051596
GO:0009438	GO:0051596
GO:0016616	GO:0004033
GO:0016616	GO:0047681
GO:0016616	GO:1990002
GO:0004457	GO:0004458
GO:0016898	GO:0004458
GO:0016614	GO:0016901
GO:0006089	GO:0019516
GO:0055114	GO:0019516
GO:0016614	GO:0051990
GO:0016616	GO:0003862
GO:0043648	GO:0006108
GO:0016616	GO:0009027
GO:0016616	GO:0046553
GO:0016615	GO:0046553
GO:0000166	GO:0051287
GO:0050662	GO:0051287
GO:0016667	GO:0009389
GO:1902494	GO:0009390
GO:1990837	GO:0003688
GO:0006259	GO:0006270
GO:0051052	GO:0006275
GO:2000112	GO:0006275
GO:0032508	GO:0006268
GO:0022616	GO:0006271
GO:0004527	GO:0008408
GO:0032991	GO:0044776
GO:0044424	GO:0044776
GO:0034654	GO:0071897
GO:0034645	GO:0071897
GO:0006259	GO:0071897
GO:0003899	GO:0003896
GO:0032774	GO:0006269
GO:0006259	GO:0006269
GO:0140096	GO:0003756
GO:0016864	GO:0003756
GO:0044403	GO:0016032
GO:0000989	GO:0016989
GO:0006457	GO:0042026
GO:2001141	GO:1903506
GO:0005515	GO:0031072
GO:0033554	GO:0034605
GO:0009408	GO:0034605
GO:0006986	GO:0034620
GO:0035967	GO:0034620
GO:0005515	GO:0044183
GO:0051084	GO:0051085
GO:0061077	GO:0051085
GO:0005515	GO:0051787
GO:0045005	GO:0045004
GO:0006281	GO:0045004
GO:1902299	GO:0006267
GO:0003677	GO:0003689
GO:0033170	GO:0003689
GO:0043231	GO:0005634
GO:0032991	GO:0005663
GO:0044427	GO:0005663
GO:0016462	GO:0017111
GO:0030234	GO:0030337
GO:0032991	GO:0043846
